"","councilnumber","year","logSgwaPercap","treat","first_treat","cohort"
"3759",220,2010,6.47265100479126,1,2010,3
"3760",220,2011,6.53934288024902,1,2010,3
"3761",220,2012,6.41884994506836,1,2010,3
"3763",221,1993,0.54522705078125,0,NA,0
"3764",221,1994,0.573800384998322,0,NA,0
"3765",221,1995,0.78845739364624,0,NA,0
"3766",221,1996,0.835463464260101,0,NA,0
"3767",221,1997,0.855666160583496,0,NA,0
"3768",222,1992,0.633343696594238,0,2011,3
"3769",222,1993,0.890373766422272,0,2011,3
"3770",222,1994,0.838840126991272,0,2011,3
"3771",222,1995,0.812150478363037,0,2011,3
"3772",222,1996,0.787954926490784,0,2011,3
"3773",222,1997,0.754030823707581,0,2011,3
"3774",222,1998,0.781347036361694,0,2011,3
"3775",222,1999,0.806162238121033,0,2011,3
"3776",222,2000,0.821903884410858,0,2011,3
"3777",222,2001,0.790521383285522,0,2011,3
"3778",222,2002,0.902560532093048,0,2011,3
"3779",222,2003,2.37730860710144,0,2011,3
"3780",222,2004,1.90296638011932,0,2011,3
"3781",222,2005,1.96869015693665,0,2011,3
"3782",222,2006,2.05585360527039,0,2011,3
"3783",222,2007,2.20117664337158,0,2011,3
"3784",222,2008,2.41954302787781,0,2011,3
"3785",222,2009,2.34607028961182,0,2011,3
"3786",222,2010,2.26947999000549,0,2011,3
"3787",222,2011,2.22719955444336,1,2011,3
"3788",222,2012,2.61683416366577,1,2011,3
"3789",223,1992,2.90192079544067,0,1997,2
"3790",223,1993,3.83579134941101,0,1997,2
"3791",223,1994,3.8713390827179,0,1997,2
"3792",223,1995,3.62642312049866,0,1997,2
"3793",223,1996,3.46509146690369,0,1997,2
"3794",223,1997,3.39225745201111,1,1997,2
"3795",223,1998,4.0733528137207,1,1997,2
"3796",223,1999,4.5275444984436,1,1997,2
"3797",223,2000,4.76404428482056,1,1997,2
"3798",223,2001,5.15230894088745,1,1997,2
"3799",223,2002,5.29187440872192,1,1997,2
"3800",223,2003,5.41980886459351,1,1997,2
"3801",223,2004,5.57190847396851,1,1997,2
"3802",223,2005,5.64180088043213,1,1997,2
"3803",223,2006,6.83745431900024,1,1997,2
"3804",223,2007,6.87929344177246,1,1997,2
"3805",223,2008,6.83299732208252,1,1997,2
"3806",223,2009,6.8783802986145,1,1997,2
"3807",223,2010,6.88402795791626,0,1997,2
"3808",223,2011,6.94037818908691,0,1997,2
"3809",223,2012,6.97977066040039,0,1997,2
"3810",224,1992,0.371273756027222,1,1992,1
"3811",224,1993,0.434555500745773,1,1992,1
"3812",224,1994,0.384365767240524,1,1992,1
"3813",224,1995,0.450462490320206,0,1992,1
"3814",224,1996,0.483075708150864,0,1992,1
"3815",224,1997,0.376834750175476,1,1992,1
"3816",224,1998,0.291923850774765,1,1992,1
"3817",224,1999,0.283458203077316,0,1992,1
"3818",224,2000,0.479522496461868,0,1992,1
"3819",224,2001,0.49482524394989,0,1992,1
"3820",224,2002,0.46551039814949,0,1992,1
"3821",224,2003,1.35689651966095,0,1992,1
"3822",224,2004,1.7749342918396,0,1992,1
"3823",224,2005,2.02691292762756,0,1992,1
"3824",224,2006,2.2692666053772,0,1992,1
"3825",224,2007,2.49193644523621,0,1992,1
"3826",224,2008,2.29947137832642,0,1992,1
"3827",224,2009,2.29641222953796,0,1992,1
"3828",224,2010,2.42093539237976,1,1992,1
"3829",224,2011,1.97442007064819,1,1992,1
"3830",224,2012,2.33840990066528,1,1992,1
"3831",225,1992,1.15462684631348,0,1997,2
"3832",225,1993,1.18223285675049,0,1997,2
"3833",225,1994,1.1597865819931,0,1997,2
"3834",225,1995,1.22136449813843,0,1997,2
"3835",225,1996,1.19923913478851,0,1997,2
"3837",225,1998,1.29873847961426,1,1997,2
"3838",225,1999,1.27248477935791,1,1997,2
"3839",225,2000,1.28066539764404,1,1997,2
"3840",225,2001,1.75702667236328,1,1997,2
"3841",225,2002,1.95518374443054,1,1997,2
"3842",225,2003,2.56871652603149,1,1997,2
"3843",225,2004,2.52596139907837,1,1997,2
"3844",225,2005,3.01812767982483,1,1997,2
"3845",225,2006,2.63006782531738,1,1997,2
"3846",225,2007,2.56936049461365,0,1997,2
"3847",225,2008,2.46368408203125,0,1997,2
"3848",225,2009,2.88631391525269,0,1997,2
"3850",225,2011,2.94295120239258,0,1997,2
"3851",225,2012,3.1207971572876,0,1997,2
"3852",226,1992,4.06197118759155,1,1992,1
"3853",226,1993,4.31910419464111,0,1992,1
"3854",226,1994,4.3432674407959,0,1992,1
"3855",226,1995,3.25201368331909,0,1992,1
"3856",226,1996,3.11508321762085,0,1992,1
"3857",226,1997,3.04480600357056,0,1992,1
"3858",226,1998,3.16358518600464,0,1992,1
"3859",226,1999,3.40040469169617,0,1992,1
"3860",226,2000,3.39181399345398,0,1992,1
"3861",226,2001,4.27261734008789,0,1992,1
"3862",226,2002,4.63282632827759,0,1992,1
"3863",226,2003,4.60821437835693,0,1992,1
"3864",226,2004,5.10957765579224,0,1992,1
"3865",226,2005,5.13156175613403,0,1992,1
"3866",226,2006,6.46787881851196,0,1992,1
"3867",226,2007,6.53371095657349,0,1992,1
"3868",226,2008,6.48907423019409,0,1992,1
"3869",226,2009,6.52665042877197,0,1992,1
"3870",226,2010,6.55198240280151,1,1992,1
"3871",226,2011,6.44232749938965,1,1992,1
"3872",226,2012,6.28168439865112,1,1992,1
"3873",227,1992,3.64954924583435,0,1997,2
"3874",227,1993,3.96750092506409,0,1997,2
"3875",227,1994,3.98762989044189,0,1997,2
"3876",227,1995,3.77729153633118,0,1997,2
"3877",227,1996,3.66807961463928,0,1997,2
"3878",227,1997,3.62524676322937,1,1997,2
"3879",227,1998,3.73956227302551,0,1997,2
"3880",227,1999,3.70989370346069,0,1997,2
"3881",227,2000,4.12702941894531,0,1997,2
"3882",227,2001,5.05733633041382,0,1997,2
"3883",227,2002,5.35734272003174,0,1997,2
"3884",227,2003,5.52147912979126,0,1997,2
"3885",227,2004,5.9552149772644,0,1997,2
"3886",227,2005,6.04255867004395,0,1997,2
"3887",227,2006,6.96828842163086,0,1997,2
"3888",227,2007,6.99373626708984,0,1997,2
"3889",227,2008,6.80513715744019,0,1997,2
"3890",227,2009,6.85310649871826,0,1997,2
"3891",227,2010,6.75842332839966,0,1997,2
"3892",227,2011,6.75698518753052,0,1997,2
"3893",227,2012,6.76388168334961,0,1997,2
"3897",228,1995,0.994531035423279,0,NA,0
"3898",228,1996,1.02176189422607,0,NA,0
"3899",229,1997,2.98065257072449,1,1997,2
"3900",229,1998,3.46487474441528,1,1997,2
"3901",229,1999,3.70037055015564,1,1997,2
"3902",229,2000,4.35879278182983,1,1997,2
"3903",229,2001,4.81234550476074,1,1997,2
"3904",229,2002,5.08553075790405,1,1997,2
"3905",229,2003,5.10604524612427,0,1997,2
"3906",229,2004,5.10586166381836,0,1997,2
"3907",229,2005,5.13120937347412,0,1997,2
"3908",229,2006,6.75461006164551,0,1997,2
"3909",229,2007,6.7733793258667,1,1997,2
"3910",229,2008,6.7625207901001,1,1997,2
"3911",229,2009,6.8335771560669,1,1997,2
"3912",229,2010,6.86511754989624,0,1997,2
"3913",229,2011,6.83481931686401,0,1997,2
"3914",229,2012,6.805006980896,0,1997,2
"3915",230,1992,0.433733195066452,1,1992,1
"3916",230,1993,0.449636369943619,1,1992,1
"3917",230,1994,0.351397842168808,1,1992,1
"3918",230,1995,0.388647019863129,1,1992,1
"3919",230,1996,0.495077192783356,1,1992,1
"3920",230,1997,0.351446241140366,0,1992,1
"3921",230,1998,1.56019306182861,0,1992,1
"3922",230,1999,0.377109915018082,0,1992,1
"3923",230,2000,0.385137438774109,0,1992,1
"3924",230,2001,0.53986930847168,0,1992,1
"3925",230,2002,0.440895557403564,0,1992,1
"3926",230,2003,1.18914771080017,0,1992,1
"3927",230,2004,1.35027277469635,0,1992,1
"3928",230,2005,0.727159559726715,0,1992,1
"3929",230,2006,0.821512341499329,0,1992,1
"3930",230,2007,1.266432762146,0,1992,1
"3931",230,2008,1.73997676372528,0,1992,1
"3932",231,1992,0.366146713495255,0,2010,3
"3933",231,1993,0.275731921195984,0,2010,3
"3934",231,1994,0.23180165886879,0,2010,3
"3935",231,1995,0.258482962846756,0,2010,3
"3936",231,1996,0.307273089885712,0,2010,3
"3937",231,1997,0.331228286027908,0,2010,3
"3938",231,1998,0.580669224262238,0,2010,3
"3939",231,1999,0.59398341178894,0,2010,3
"3940",231,2000,0.584629595279694,0,2010,3
"3941",231,2001,0.592503666877747,0,2010,3
"3942",231,2002,0.777230322360992,0,2010,3
"3943",231,2003,1.9499546289444,0,2010,3
"3944",231,2004,2.01250195503235,0,2010,3
"3945",231,2005,3.95788097381592,0,2010,3
"3946",231,2006,2.62523937225342,0,2010,3
"3947",231,2007,3.03111290931702,0,2010,3
"3948",231,2008,2.64942002296448,0,2010,3
"3949",231,2009,2.6161093711853,0,2010,3
"3950",231,2010,2.52984666824341,1,2010,3
"3951",231,2011,1.75253880023956,1,2010,3
"3952",231,2012,2.97890257835388,1,2010,3
"3954",232,1993,0.487836092710495,0,2010,3
"3955",232,1994,0.456167191267014,0,2010,3
"3956",232,1995,0.602259814739227,0,2010,3
"3957",232,1996,0.645291149616241,0,2010,3
"3958",232,1997,0.776160418987274,0,2010,3
"3959",232,1998,0.905240893363953,0,2010,3
"3960",232,1999,1.18199384212494,0,2010,3
"3961",232,2000,1.23022103309631,0,2010,3
"3962",232,2001,1.05764484405518,0,2010,3
"3963",232,2002,1.18366754055023,0,2010,3
"3964",232,2003,1.87424731254578,0,2010,3
"3965",232,2004,1.84556221961975,0,2010,3
"3966",232,2005,2.13917899131775,0,2010,3
"3967",232,2006,2.41943717002869,0,2010,3
"3968",232,2007,2.42055106163025,0,2010,3
"3969",232,2008,2.33423328399658,0,2010,3
"3970",232,2009,2.38852739334106,0,2010,3
"3971",232,2010,2.32297801971436,1,2010,3
"3972",232,2011,1.9721360206604,1,2010,3
"3973",232,2012,2.37136697769165,1,2010,3
"3974",233,1992,0.348642766475677,0,2010,3
"3975",233,1993,0.381147742271423,0,2010,3
"3976",233,1994,0.44312185049057,0,2010,3
"3977",233,1995,0.484732240438461,0,2010,3
"3978",233,1996,0.558834850788116,0,2010,3
"3979",233,1997,0.592503666877747,0,2010,3
"3980",233,1998,0.623188555240631,0,2010,3
"3981",233,1999,0.593774676322937,0,2010,3
"3982",233,2000,1.40304505825043,0,2010,3
"3983",233,2001,1.71695816516876,0,2010,3
"3984",233,2002,1.72180080413818,0,2010,3
"3985",233,2003,2.05896306037903,0,2010,3
"3986",233,2004,2.204665184021,0,2010,3
"3987",233,2005,2.25626111030579,0,2010,3
"3988",233,2006,2.52572870254517,0,2010,3
"3989",233,2007,2.2917742729187,0,2010,3
"3990",233,2008,2.31726169586182,0,2010,3
"3991",233,2009,2.32125234603882,0,2010,3
"3992",233,2010,2.37602424621582,1,2010,3
"3993",233,2011,2.52839183807373,1,2010,3
"3994",233,2012,2.82946157455444,1,2010,3
"3995",234,1992,3.62204146385193,0,1997,2
"3996",234,1993,4.0315408706665,0,1997,2
"3997",234,1994,4.14058208465576,0,1997,2
"3998",234,1995,3.96160650253296,0,1997,2
"3999",234,1996,3.91683626174927,0,1997,2
"4000",234,1997,3.81622266769409,1,1997,2
"4001",234,1998,3.86414480209351,1,1997,2
"4002",234,1999,3.97697043418884,1,1997,2
"4003",234,2000,4.40590763092041,1,1997,2
"4004",234,2001,5.06699275970459,1,1997,2
"4005",234,2002,5.31724977493286,1,1997,2
"4006",234,2003,5.37620449066162,1,1997,2
"4007",234,2004,5.84487152099609,1,1997,2
"4008",234,2005,5.99090385437012,1,1997,2
"4009",234,2006,6.8853440284729,1,1997,2
"4010",234,2007,6.96240758895874,1,1997,2
"4011",234,2008,6.90965175628662,1,1997,2
"4012",234,2009,6.89107894897461,1,1997,2
"4013",234,2010,6.78337240219116,0,1997,2
"4014",234,2011,6.8296103477478,0,1997,2
"4015",234,2012,6.78550863265991,0,1997,2
"4016",235,1992,0.935937643051147,0,1997,2
"4017",235,1993,0.964238464832306,0,1997,2
"4018",235,1994,0.973449110984802,0,1997,2
"4019",235,1995,1.02047407627106,0,1997,2
"4020",235,1996,1.0449081659317,0,1997,2
"4021",235,1997,1.05860686302185,1,1997,2
"4022",235,1998,1.0449081659317,1,1997,2
"4023",235,1999,1.0620025396347,1,1997,2
"4024",235,2000,1.09894788265228,1,1997,2
"4025",235,2001,2.77082467079163,1,1997,2
"4026",235,2002,1.58494699001312,1,1997,2
"4027",235,2003,2.04866981506348,0,1997,2
"4028",235,2004,1.46866536140442,0,1997,2
"4029",235,2005,2.01220035552979,0,1997,2
"4030",235,2006,2.00514030456543,0,1997,2
"4031",235,2007,2.4384651184082,0,1997,2
"4032",235,2008,2.37539744377136,0,1997,2
"4033",235,2009,2.40143084526062,0,1997,2
"4034",235,2010,2.71135807037354,0,1997,2
"4035",235,2011,2.42248344421387,0,1997,2
"4036",235,2012,2.62504696846008,0,1997,2
"4040",237,1998,3.50104284286499,1,1998,2
"4041",237,1999,3.44135236740112,1,1998,2
"4042",237,2000,3.83595037460327,0,1998,2
"4043",237,2001,4.30817174911499,0,1998,2
"4044",237,2002,4.73795127868652,0,1998,2
"4045",237,2003,4.44281625747681,0,1998,2
"4046",237,2004,4.96964740753174,0,1998,2
"4047",237,2005,5.18041610717773,0,1998,2
"4048",237,2006,6.61391878128052,0,1998,2
"4049",237,2007,6.69030523300171,0,1998,2
"4050",237,2008,6.69195222854614,0,1998,2
"4051",237,2009,6.70969104766846,0,1998,2
"4052",237,2010,6.72436332702637,1,1998,2
"4053",237,2011,6.60847282409668,1,1998,2
"4054",237,2012,6.43632650375366,1,1998,2
"4055",238,1992,-0.343146294355392,1,1992,1
"4056",238,1993,-2.19944429397583,1,1992,1
"4057",238,1994,0.212238356471062,1,1992,1
"4058",238,1995,0.0610073655843735,0,1992,1
"4059",238,1996,-0.119407750666142,0,1992,1
"4060",238,1997,-0.125880256295204,0,1992,1
"4061",238,1998,0.383958876132965,0,1992,1
"4062",238,1999,0.312999904155731,0,1992,1
"4063",238,2000,0.266404688358307,0,1992,1
"4064",238,2001,0.313657581806183,0,1992,1
"4065",238,2002,0.306031227111816,0,1992,1
"4066",238,2003,1.05397152900696,0,1992,1
"4067",238,2004,1.18754529953003,0,1992,1
"4068",238,2005,1.23623371124268,0,1992,1
"4069",238,2006,1.8500155210495,0,1992,1
"4070",238,2007,1.84884202480316,0,1992,1
"4071",238,2008,1.21213614940643,0,1992,1
"4072",238,2009,1.1978565454483,0,1992,1
"4073",238,2010,1.91918706893921,1,1992,1
"4074",238,2011,1.97951948642731,1,1992,1
"4075",238,2012,2.6703097820282,1,1992,1
"4076",239,1992,0.513935983181,0,2011,3
"4077",239,1993,0.493487060070038,0,2011,3
"4078",239,1994,0.488444179296494,0,2011,3
"4079",239,1995,0.68405157327652,0,2011,3
"4080",239,1996,0.713048279285431,0,2011,3
"4081",239,1997,0.916290760040283,0,2011,3
"4082",239,1998,0.81093019247055,0,2011,3
"4083",239,1999,0.78845739364624,0,2011,3
"4084",239,2000,4.69033813476562,0,2011,3
"4085",239,2001,0.758123993873596,0,2011,3
"4086",239,2002,0.780076324939728,0,2011,3
"4087",239,2003,1.66238033771515,0,2011,3
"4088",239,2004,1.75215029716492,0,2011,3
"4089",239,2005,2.10829615592957,0,2011,3
"4090",239,2006,2.06777334213257,0,2011,3
"4092",239,2008,1.94798219203949,0,2011,3
"4093",239,2009,2.0060031414032,0,2011,3
"4094",239,2010,2.12515616416931,0,2011,3
"4095",239,2011,1.59926688671112,1,2011,3
"4096",239,2012,2.7268328666687,1,2011,3
"4097",240,1992,3.31847429275513,0,1997,2
"4098",240,1993,3.48649859428406,0,1997,2
"4099",240,1994,3.79862403869629,0,1997,2
"4100",240,1995,3.69884657859802,0,1997,2
"4101",240,1996,3.57863712310791,0,1997,2
"4102",240,1997,3.44497871398926,1,1997,2
"4103",240,1998,3.42814445495605,1,1997,2
"4104",240,1999,3.93027639389038,1,1997,2
"4105",240,2000,4.19450759887695,1,1997,2
"4106",240,2001,4.59458780288696,1,1997,2
"4107",240,2002,4.65963649749756,1,1997,2
"4108",240,2003,4.73677730560303,1,1997,2
"4109",240,2004,4.85529947280884,1,1997,2
"4110",240,2005,5.10843896865845,1,1997,2
"4111",240,2006,6.46206092834473,0,1997,2
"4112",240,2007,6.50267219543457,0,1997,2
"4113",240,2008,6.37157869338989,0,1997,2
"4114",240,2009,6.49068784713745,0,1997,2
"4115",240,2010,6.48552942276001,0,1997,2
"4116",240,2011,6.58113384246826,0,1997,2
"4117",240,2012,6.62383985519409,0,1997,2
"4118",241,1992,0.177886933088303,1,1992,1
"4119",241,1993,0.211603179574013,1,1992,1
"4120",241,1994,0.264184087514877,1,1992,1
"4121",241,1995,-2.42921781539917,0,1992,1
"4122",241,1996,0.513433158397675,0,1992,1
"4123",241,1997,2.59091973304749,0,1992,1
"4124",241,1998,0.423968583345413,0,1992,1
"4125",241,1999,0.36837100982666,0,1992,1
"4126",241,2000,0.35005247592926,0,1992,1
"4127",241,2001,0.301900327205658,0,1992,1
"4128",241,2002,0.358246028423309,0,1992,1
"4129",241,2003,1.27819788455963,0,1992,1
"4130",241,2004,1.31847178936005,0,1992,1
"4131",241,2005,2.09826326370239,0,1992,1
"4132",241,2006,1.75170636177063,0,1992,1
"4133",241,2007,1.91438114643097,0,1992,1
"4134",241,2008,2.39085650444031,0,1992,1
"4135",242,1992,0.526093125343323,0,2011,3
"4136",242,1993,0.618331134319305,0,2011,3
"4137",242,1994,0.657008111476898,0,2011,3
"4138",242,1995,0.636705875396729,0,2011,3
"4139",242,1996,0.709217667579651,0,2011,3
"4140",242,1997,0.670504748821259,0,2011,3
"4141",242,1998,0.678109288215637,0,2011,3
"4142",242,1999,0.655689656734467,0,2011,3
"4143",242,2000,0.664552271366119,0,2011,3
"4144",242,2001,0.678441047668457,0,2011,3
"4145",242,2002,0.700367450714111,0,2011,3
"4146",242,2003,1.26636302471161,0,2011,3
"4147",242,2004,1.47812676429749,0,2011,3
"4148",242,2005,1.63595736026764,0,2011,3
"4149",242,2006,1.775759100914,0,2011,3
"4150",242,2007,2.08115243911743,0,2011,3
"4151",242,2008,2.04704308509827,0,2011,3
"4152",242,2009,2.00917744636536,0,2011,3
"4153",242,2010,2.08009338378906,0,2011,3
"4154",242,2011,2.01665592193604,1,2011,3
"4155",242,2012,1.98872005939484,1,2011,3
"4156",243,1992,0.470638751983643,0,2010,3
"4157",243,1993,0.484458804130554,0,2010,3
"4158",243,1994,0.42403644323349,0,2010,3
"4159",243,1995,0.42403644323349,0,2010,3
"4160",243,1996,0.405865162611008,0,2010,3
"4161",243,1997,0.344840496778488,0,2010,3
"4162",243,1998,0.360137164592743,0,2010,3
"4163",243,1999,0.400714486837387,0,2010,3
"4164",243,2000,0.434965789318085,0,2010,3
"4165",243,2001,0.470295667648315,0,2010,3
"4166",243,2002,0.54959899187088,0,2010,3
"4167",243,2003,1.31348204612732,0,2010,3
"4168",243,2004,1.38573110103607,0,2010,3
"4169",243,2005,1.61056971549988,0,2010,3
"4170",243,2006,1.8788013458252,0,2010,3
"4171",243,2007,1.667440533638,0,2010,3
"4172",243,2008,1.6282080411911,0,2010,3
"4173",243,2009,2.49145936965942,0,2010,3
"4174",243,2010,2.14136981964111,1,2010,3
"4175",243,2011,1.93921506404877,1,2010,3
"4176",243,2012,2.66209816932678,1,2010,3
"4178",244,1993,1.33414494991302,1,1992,1
"4179",244,1994,0.497032344341278,1,1992,1
"4181",244,1996,0.510825574398041,0,1992,1
"4182",244,1997,0.520304381847382,0,1992,1
"4183",244,1998,0.457022964954376,0,1992,1
"4184",244,1999,0.499723225831985,0,1992,1
"4185",244,2000,0.375381678342819,0,1992,1
"4186",244,2001,0.397340357303619,0,1992,1
"4187",244,2002,0.467235207557678,0,1992,1
"4188",244,2003,1.45528721809387,0,1992,1
"4189",244,2004,2.02533078193665,0,1992,1
"4190",244,2005,2.15052223205566,0,1992,1
"4191",244,2006,2.02551531791687,0,1992,1
"4192",244,2007,1.75113248825073,0,1992,1
"4193",244,2008,1.64323532581329,0,1992,1
"4194",244,2009,1.5742917060852,0,1992,1
"4195",244,2010,1.5138236284256,1,1992,1
"4196",244,2011,1.94024932384491,1,1992,1
"4197",244,2012,1.75590407848358,1,1992,1
"4201",245,1995,1.61360740661621,0,NA,0
"4202",246,1996,3.51961755752563,0,1997,2
"4203",246,1997,3.55368423461914,1,1997,2
"4204",246,1998,3.57075023651123,1,1997,2
"4205",246,1999,3.93876004219055,1,1997,2
"4206",246,2000,4.20005178451538,1,1997,2
"4207",246,2001,5.0227541923523,1,1997,2
"4208",246,2002,5.3192834854126,1,1997,2
"4209",246,2003,5.51044702529907,1,1997,2
"4210",246,2004,5.68687629699707,1,1997,2
"4211",246,2005,5.72392177581787,1,1997,2
"4212",246,2006,6.71929121017456,1,1997,2
"4213",246,2007,6.77366256713867,1,1997,2
"4214",246,2008,6.66150426864624,1,1997,2
"4215",246,2009,6.69585847854614,1,1997,2
"4216",246,2010,6.70642232894897,0,1997,2
"4217",246,2011,6.71202611923218,0,1997,2
"4218",246,2012,6.71103286743164,0,1997,2
"4219",247,1992,0.670547366142273,0,NA,0
"4220",247,1993,0.960454523563385,0,NA,0
"4221",247,1994,0.935627639293671,0,NA,0
"4222",247,1995,0.882980763912201,0,NA,0
"4223",247,1996,0.919868528842926,0,NA,0
"4224",248,1997,2.6041431427002,1,1997,2
"4225",248,1998,3.37524747848511,1,1997,2
"4226",248,1999,3.68672180175781,1,1997,2
"4227",248,2000,3.89400792121887,0,1997,2
"4228",248,2001,4.38043928146362,0,1997,2
"4229",248,2002,4.58120107650757,0,1997,2
"4230",248,2003,4.74501371383667,0,1997,2
"4231",248,2004,5.76036739349365,0,1997,2
"4232",248,2005,5.10475587844849,0,1997,2
"4233",248,2006,6.61681413650513,0,1997,2
"4234",248,2007,6.65458393096924,0,1997,2
"4235",248,2008,6.702552318573,0,1997,2
"4236",248,2009,6.75294351577759,0,1997,2
"4237",248,2010,6.7534761428833,0,1997,2
"4238",248,2011,6.74099254608154,0,1997,2
"4239",248,2012,6.60739994049072,0,1997,2
"4240",249,1992,0.28307232260704,0,NA,0
"4241",249,1993,0.314710676670074,0,NA,0
"4242",249,1994,0.307632833719254,0,NA,0
"4243",249,1995,0.580817997455597,0,NA,0
"4244",249,1996,0.639922440052032,0,NA,0
"4245",249,1997,0.661195576190948,0,NA,0
"4246",249,1998,0.754141628742218,0,NA,0
"4247",249,1999,0.683071494102478,0,NA,0
"4248",249,2000,0.565026104450226,0,NA,0
"4249",249,2001,0.557118952274323,0,NA,0
"4250",249,2002,0.743188083171844,0,NA,0
"4251",249,2003,2.23430347442627,0,NA,0
"4252",249,2004,2.32231450080872,0,NA,0
"4253",249,2005,2.50572800636292,0,NA,0
"4254",249,2006,2.54700875282288,0,NA,0
"4255",249,2007,2.55608916282654,0,NA,0
"4256",249,2008,1.59454929828644,0,NA,0
"4257",249,2009,2.196129322052,0,NA,0
"4259",249,2011,2.11259698867798,0,NA,0
"4260",249,2012,2.30730199813843,0,NA,0
"4261",250,1992,0.409473150968552,0,2010,3
"4262",250,1993,0.496173322200775,0,2010,3
"4263",250,1994,0.680306851863861,0,2010,3
"4264",250,1995,0.674909591674805,0,2010,3
"4265",250,1996,0.676269114017487,0,2010,3
"4266",250,1997,0.682297170162201,0,2010,3
"4267",250,1998,0.650587558746338,0,2010,3
"4268",250,1999,0.63706910610199,0,2010,3
"4269",250,2000,0.590778112411499,0,2010,3
"4270",250,2001,0.772785663604736,0,2010,3
"4271",250,2002,0.829858303070068,0,2010,3
"4272",250,2003,1.77282655239105,0,2010,3
"4273",250,2004,1.7404557466507,0,2010,3
"4274",250,2005,1.96180379390717,0,2010,3
"4275",250,2006,2.00047492980957,0,2010,3
"4276",250,2007,2.17749953269958,0,2010,3
"4277",250,2008,2.30084538459778,0,2010,3
"4278",250,2009,2.21030402183533,0,2010,3
"4279",250,2010,2.50847697257996,1,2010,3
"4280",250,2011,2.07075881958008,1,2010,3
"4281",250,2012,2.39738154411316,1,2010,3
"4282",251,1992,0.721318125724792,0,1997,2
"4283",251,1993,0.640214145183563,0,1997,2
"4284",251,1994,0.674691081047058,0,1997,2
"4285",251,1995,0.713062465190887,0,1997,2
"4286",251,1996,0.742759644985199,0,1997,2
"4287",251,1997,0.794188022613525,1,1997,2
"4288",251,1998,0.780158579349518,1,1997,2
"4289",251,1999,0.777291774749756,0,1997,2
"4290",251,2000,0.770989716053009,0,1997,2
"4291",251,2001,0.765291690826416,0,1997,2
"4292",251,2002,0.845949292182922,0,1997,2
"4293",251,2003,1.56421613693237,0,1997,2
"4294",251,2004,1.65270280838013,0,1997,2
"4295",251,2005,1.65270280838013,0,1997,2
"4296",251,2006,2.10654592514038,0,1997,2
"4297",251,2007,2.24691200256348,0,1997,2
"4298",251,2008,2.33863306045532,0,1997,2
"4299",251,2009,2.46002912521362,0,1997,2
"4300",251,2010,2.47559595108032,1,1997,2
"4301",251,2011,2.38819432258606,0,1997,2
"4302",251,2012,2.1850221157074,0,1997,2
"4306",252,1995,0.735236883163452,0,NA,0
"4307",252,1996,0.789349436759949,0,NA,0
"4308",252,1997,0.446687877178192,0,NA,0
"4309",253,1992,0.785396933555603,0,1997,2
"4310",253,1993,0.603916049003601,0,1997,2
"4311",253,1994,0.689073860645294,0,1997,2
"4312",253,1995,0.660086274147034,0,1997,2
"4313",253,1996,0.576887369155884,0,1997,2
"4314",253,1997,0.576074659824371,1,1997,2
"4315",253,1998,0.644561409950256,1,1997,2
"4316",253,1999,0.602291345596313,1,1997,2
"4317",253,2000,0.60835063457489,1,1997,2
"4318",253,2001,1.20397281646729,1,1997,2
"4319",253,2002,0.937814056873322,0,1997,2
"4320",253,2003,1.1646865606308,0,1997,2
"4321",253,2004,1.76265144348145,1,1997,2
"4322",253,2005,1.23844516277313,1,1997,2
"4323",253,2006,1.79637086391449,0,1997,2
"4324",253,2007,1.91200065612793,0,1997,2
"4325",253,2008,1.89792740345001,0,1997,2
"4326",253,2009,2.28718137741089,0,1997,2
"4327",253,2010,2.58201360702515,0,1997,2
"4328",253,2011,2.21689033508301,0,1997,2
"4329",253,2012,2.70402598381042,0,1997,2
"4330",254,1992,3.34607839584351,0,1997,2
"4331",254,1993,3.76471710205078,0,1997,2
"4332",254,1994,4.01947593688965,0,1997,2
"4333",254,1995,3.71371841430664,0,1997,2
"4334",254,1996,3.58294820785522,0,1997,2
"4335",254,1997,3.57108521461487,1,1997,2
"4336",254,1998,3.56431317329407,1,1997,2
"4337",254,1999,3.85234427452087,1,1997,2
"4338",254,2000,4.05686378479004,1,1997,2
"4339",254,2001,4.70365333557129,1,1997,2
"4340",254,2002,5.13148880004883,1,1997,2
"4341",254,2003,5.46590805053711,1,1997,2
"4342",254,2004,5.56670475006104,0,1997,2
"4343",254,2005,5.69170427322388,0,1997,2
"4344",254,2006,6.70494174957275,0,1997,2
"4345",254,2007,6.69281339645386,0,1997,2
"4346",254,2008,6.71174049377441,0,1997,2
"4347",254,2009,6.70648527145386,0,1997,2
"4348",254,2010,6.67697095870972,0,1997,2
"4349",254,2011,6.65098476409912,0,1997,2
"4350",254,2012,6.51144742965698,0,1997,2
"4351",255,1992,3.80217814445496,0,1997,2
"4352",255,1993,4.11799240112305,0,1997,2
"4353",255,1994,4.27927494049072,0,1997,2
"4354",255,1995,3.98667359352112,0,1997,2
"4355",255,1996,3.85505986213684,0,1997,2
"4356",255,1997,3.83666062355042,1,1997,2
"4357",255,1998,4.26610326766968,1,1997,2
"4358",255,1999,4.70526599884033,1,1997,2
"4359",255,2000,4.99770736694336,1,1997,2
"4360",255,2001,5.46984624862671,1,1997,2
