"Z","D","Y"
1,2,-0.762329518795013
1,2,0.19313807785511
1,2,0.172512963414192
1,0,-1.19026243686676
1,1,1.7602950334549
1,0,0.245887562632561
1,2,1.8270605802536
1,1,1.8270605802536
1,2,0.00779286492615938
1,1,0.123504944145679
1,2,0.2966388463974
1,2,0.615615606307983
1,2,0.582376599311829
1,2,0.851603925228119
1,1,0.936767756938934
1,1,0.959141671657562
1,2,0.150176897644997
1,0,-0.698733568191528
1,1,0.555432140827179
1,0,-0.987412571907043
1,2,-0.0418791100382805
1,1,0.357089430093765
1,0,-0.0383993312716484
1,2,0.823781311511993
1,0,0.401303380727768
1,0,-0.953105390071869
1,2,-0.44704270362854
1,1,0.0908133164048195
1,2,1.69474470615387
1,2,0.503740668296814
1,2,0.877556383609772
1,2,0.0999559313058853
1,2,0.554010689258575
1,2,1.31068921089172
1,0,-1.13239896297455
1,2,0.54533439874649
0,0,-1.28375363349915
0,2,0.707273423671722
0,2,0.0220174416899681
0,0,-1.22205793857574
0,1,1.25472342967987
0,1,-0.0470558665692806
0,2,-0.432312190532684
0,2,0.425291568040848
0,2,0.213134616613388
0,2,0.782474219799042
0,0,-1.60168480873108
0,2,-0.1691904515028
0,2,1.64870250225067
0,1,1.64482843875885
0,1,0.279190540313721
0,1,-0.163794249296188
0,1,-1.24431562423706
0,1,-1.41536748409271
0,1,0.312483698129654
1,2,-0.28948375582695
1,2,0.814643144607544
1,1,0.231233358383179
1,1,1.37887585163116
1,2,0.219483375549316
1,2,-0.498213529586792
1,1,0.0445064008235931
1,2,0.756969690322876
1,1,0.970512628555298
1,2,1.72343242168427
1,0,-1.40944337844849
1,1,0.902421474456787
1,2,0.468481093645096
1,2,1.60287141799927
1,2,1.23899674415588
1,2,0.157740861177444
1,1,0.294771641492844
1,1,0.370666325092316
1,1,0.671691834926605
1,0,-0.890766322612762
1,2,1.1467581987381
1,1,1.42420136928558
1,0,-0.880602359771729
1,1,0.42824998497963
0,1,-0.187242582440376
0,1,1.58221423625946
0,1,1.09352600574493
0,1,1.45786273479462
0,1,1.26049911975861
0,2,-0.478170454502106
0,2,-0.621784448623657
0,0,0.0759551599621773
0,1,0.166743606328964
0,2,0.167386919260025
0,1,1.28017008304596
0,0,0.100560002028942
0,1,-0.388724982738495
0,1,1.8270605802536
0,1,1.77211630344391
0,2,-0.668253898620605
0,1,0.274872064590454
0,1,1.8270605802536
0,2,-1.39564347267151
0,1,1.74002110958099
0,1,1.8270605802536
1,2,0.218098759651184
1,2,0.156798154115677
1,2,-0.12158191204071
1,2,1.8270605802536
1,2,0.919500410556793
1,1,-0.880592584609985
1,2,1.47849380970001
1,0,-0.0566428825259209
1,2,1.66951406002045
1,1,-0.101568125188351
1,2,-1.12966156005859
1,1,1.11736238002777
1,2,1.32095122337341
1,2,-0.121024496853352
1,2,0.681870639324188
1,2,0.374824851751328
1,1,0.70570182800293
1,2,0.0790805518627167
1,2,-0.262350410223007
1,2,-0.11756294220686
1,1,0.848495960235596
1,0,-1.18072688579559
1,1,0.771288931369781
1,1,-0.0876625329256058
1,1,-0.819535136222839
1,0,-0.616061687469482
1,1,1.68969964981079
1,1,0.965243875980377
1,1,1.03222465515137
1,1,0.106584653258324
1,1,-0.190377771854401
1,1,-0.663765966892242
1,1,0.699397265911102
1,1,0.574571847915649
1,0,-0.301918774843216
