"","Year","MunCode","Party","SIGLA_PARTIDO","NOME_CANDIDATO","Voteshare","Winner","Woman","Margin","Voters","Female.Voters","Male.Voters","Recruit.Share","Gender.Gap","Attrition.Rate","Attrition.Rate.Female","Attrition.Rate.Male","Switch.Rate.Female","Switch.Rate.Male","Renominated","Advanced","Cumulative.Female.Recruits.Share","Recruit.Share.Lagged","Gender.Gap.Lagged","Attrition.Rate.Lagged","University","Incumbent","Married","Age","Dynastic","Insider","Time.In.Party","Time.In.Politics","Prior.Office","First.Female.Mayor","Prior.Female.Mayors","Challenger_Incumbent","Challenger_Time.In.Politics","Illiteracy_2000","UrbanizationRate_2000","HDI_2000","HDI_2010","Population_2000","Female.Participation.Rate","Voter.Gender.Ratio","PT.Deputies.Voteshare","Gender.Gap.Year1","Gender.Gap.Year2","Gender.Gap.Year3","Gender.Gap.Year4","Woman.CouncilCandidatesShare.AllParties","Woman.Councilors.Share.AllParties","Female.Donations.Ratio"
"1018",2004,"28134","PTB","PTB","GLAUCIA MELO CARVALHO QUINTELA",0.403006739243131,FALSE,TRUE,-0.185277345775013,12404,6496,5900,2.82167042889391,-0.536444852634216,0.114285714285714,0.1,0.133333333333333,0.1,0.133333333333333,FALSE,FALSE,19.2426108374384,5.94530321046373,3.71199559354883,0.415384615384615,FALSE,FALSE,TRUE,37,FALSE,FALSE,1,1,"None",FALSE,1,FALSE,1,39.195,0.669310398104754,0.443203444,0.5004071748,19417,0.382462686567164,1.10101694915254,0.0195390781563126,0,0,-0.536444852634216,-0.153940886699507,0.197368421052632,0.111111111111111,2.71223587405035
"1019",2012,"28134","MDB","PMDB","MARIA ESTER DAMASCENO SILVA",0.563632894485785,TRUE,TRUE,0.155313871398588,12644,6848,5796,1.50268902246125,1.04819711305896,0.0526315789473684,0,0.0833333333333333,0,0.0833333333333333,FALSE,NA,62.9380841121495,2.11154798310762,0.680320208815539,0.0689655172413793,FALSE,FALSE,TRUE,65,FALSE,NA,NA,5,"PREFEITO",TRUE,0,FALSE,24,39.195,0.669310398104754,0.443203444,0.5004071748,19417,0.382462686567164,1.18150448585231,0.0340534213046717,0,0,1.34025318782531,0.225542268918945,0.3125,0,0.727899645175293
"1020",2004,"28150","PRP","PRP","MARIA DAS DORES LEITE",0.230823863636364,FALSE,TRUE,-0.53811553030303,5771,2875,2892,0,0,0,0,0,NA,NA,FALSE,FALSE,19.4782608695652,1.15740740740741,1.39211017263025,0,TRUE,FALSE,FALSE,74,FALSE,NA,NA,1,"None",TRUE,0,FALSE,1,48.274,0.550644567219153,0.339916339,0.5272755777,7059,0.27765237020316,0.994121715076072,0.0155228758169935,0,0,0,0,0.257142857142857,0.111111111111111,1.28588487587748
"1021",2004,"28177","PL","PRONA","TEREZA DA FATIMA BARBOSA CEDRIM",0.546826758147513,TRUE,TRUE,0.0936535162950258,3741,1797,1943,1.33654103180968,1.50218912919142,0.4,0,0.5,0,0.5,TRUE,FALSE,29.4936004451864,19.9812675616609,18.2197701091872,0.34375,TRUE,FALSE,TRUE,39,FALSE,NA,NA,3,"None",TRUE,0,TRUE,NA,52.532,0.222199298535176,0.543579844,0.5174003867,4847,0.161038961038961,0.924858466289243,0.00902449505801461,0,0,1.50218912919142,0,0.25,0.222222222222222,0.0997581620314389
"1022",2008,"28177","PSC","PSC","TEREZA DE FATIMA BARBOSA CEDRIM",0.483364720652856,FALSE,TRUE,-0.0332705586942875,4094,1983,2110,2.19833903273083,3.28718275961789,0,0,0,0,0,NA,NA,44.3772062531518,1.60384923817161,0.945706101923747,0.333333333333333,TRUE,TRUE,FALSE,43,FALSE,FALSE,1,7,"PREFEITO",TRUE,0,FALSE,1,52.532,0.222199298535176,0.543579844,0.5174003867,4847,0.161038961038961,0.939810426540284,0.00960430272762198,0,0,3.28718275961789,0,0.371428571428571,0.222222222222222,0.0649955414643813
"1023",2012,"28177","PP","PP","MARIA SUZANICE HIGINO BAHE",0.539170506912442,TRUE,TRUE,0.168049155145929,3611,1763,1848,1.3846579894766,0.488946674425971,0,0,0,0,0,TRUE,NA,96.9937606352808,7.81631656082071,1.4707956014751,0.125,TRUE,FALSE,TRUE,35,FALSE,FALSE,1,9,"None",FALSE,1,TRUE,5,52.532,0.222199298535176,0.543579844,0.5174003867,4847,0.161038961038961,0.954004329004329,0.016515926071569,0,0,1.00398278220173,-1.70164492342598,0.333333333333333,0.333333333333333,1.20076443371555
"1024",2016,"28177","PP","PP","MARIA SUZANICE HIGINO BAHE",0.480239847369856,FALSE,TRUE,-0.032433905696375,4364,2145,2219,2.52062328139322,1.28977226769025,0,0,0,0,0,NA,NA,89.5104895104895,1.3846579894766,0.488946674425971,0,TRUE,TRUE,TRUE,39,FALSE,TRUE,5,13,"PREFEITO",FALSE,1,FALSE,13,52.532,0.222199298535176,0.543579844,0.5174003867,4847,0.161038961038961,0.966651644885083,0.0114475627769572,0,0,0,1.28977226769025,0.377777777777778,0.222222222222222,0.470252091485828
"1025",2016,"28215","PSC","PSC","MARIA TELMA SIQUEIRA SILVA",0.396343402225755,FALSE,TRUE,-0.20731319554849,7747,3972,3775,0,0,0,0,0,NA,NA,NA,NA,106.495468277946,0.88261253309797,-1.10796071507681,0,FALSE,FALSE,FALSE,64,TRUE,FALSE,0,14,"None",TRUE,0,FALSE,9,37.241,0.525950183586385,0.37843041,0.5232689909,10077,0.289198606271777,1.05218543046358,0.522399250234302,0,0,0,0,0.351351351351351,0.222222222222222,1.32253804304975
"1026",2016,"28231","PSD","PSD","ELIANE SILVA LISBOA",0.5001337971635,TRUE,TRUE,0.000267594327000298,4258,2254,2004,0,0,0,0,0,NA,NA,NA,NA,90.5057675244011,4.58058975093043,1.78572487385292,0.0625,FALSE,TRUE,FALSE,36,FALSE,FALSE,1,9,"PREFEITO",TRUE,0,FALSE,13,38.585,0.666371877072739,0.35375052,0.5260332411,4523,0.216589861751152,1.124750499002,0.0704529115744069,0,0,0,0,0.34375,0.111111111111111,1.30810372180339
"1027",2012,"28258","PL","PR","ALCINEIDE FRANCISCO DO NASCIMENTO",0.135007643590304,FALSE,TRUE,-0.61943655820048,43742,24224,19518,0.0914452928535504,0.112422899134667,0,0,0,0,0,FALSE,NA,35.0478863936592,0.16012169248629,0.18642189392064,0.5,FALSE,FALSE,FALSE,52,FALSE,NA,NA,9,"None",TRUE,0,TRUE,NA,32.452,0.719335880105789,0.408221141,0.6386128721,68060,0.378957622990745,1.24111076954606,0.0891106341010617,0,0,0,0.163657656794264,0.3203125,0.133333333333333,0.520947036767255
"1028",2016,"28258","MDB","PMDB","MARIA VERONICA COSTA MEDEIROS",0.269933983536635,FALSE,TRUE,-0.376266673911272,49320,26737,22583,0.952960259529603,-0.287579528742311,0,0,0,0,0,NA,NA,47.9111343830647,4.93804581409172,-5.58619601619641,0.0462962962962963,TRUE,FALSE,TRUE,58,FALSE,NA,NA,13,"VEREADOR",TRUE,0,FALSE,9,32.452,0.719335880105789,0.408221141,0.6386128721,68060,0.378957622990745,1.18394367444538,0.0446651617757713,0,-0.0679229653870898,-0.219656563355221,0,0.375,0.133333333333333,0.81564425038323
"1029",2016,"28312","PMN","PMN","MARIA ZILDA DE ASSUNCAO TENORIO",0.257078375051293,FALSE,TRUE,-0.302421009437833,6127,3160,2967,0,0,0,0,0,NA,NA,NA,NA,119.93670886076,0.526038926880589,0.385226413161669,0,FALSE,FALSE,TRUE,43,FALSE,FALSE,0,9,"VICE-PREFEITO",TRUE,0,FALSE,1,40.004,0.622712090848363,0.382286449,0.5919758595,7485,0.283048211508554,1.06504887091338,0.015211970074813,0,0,0,0,0.380952380952381,0.111111111111111,0.6092035425186
"1030",2016,"28339","PP","PP","IVANA FORTES PEIXOTO TOLEDO",0.400935068331917,FALSE,TRUE,-0.0169031583077225,40897,22014,18883,0.51348509670636,0.620194797780758,0,0,0,0,0,NA,NA,44.562551103843,0.216866816666215,0.0392703528145458,0,TRUE,FALSE,TRUE,52,TRUE,TRUE,13,13,"VEREADOR",TRUE,0,TRUE,11,30.168,0.728949169196217,0.417125667,0.5743844543,56993,0.347214076246334,1.1658105173966,0.0313451254627725,0,0,0,0.620194797780758,0.318840579710145,0.0666666666666667,0.854746264186199
"1031",2016,"28355","PSDB","PSDB","MARIA LUCIA MARINHO DA SILVA CARMO",0.430792079207921,FALSE,TRUE,-0.064950495049505,12891,6715,6176,0.620588007136762,0.0519870832835003,0,0,0,0,0,NA,NA,74.9069247952345,1.82038834951456,-0.344812179495272,0,TRUE,FALSE,FALSE,59,FALSE,TRUE,15,15,"VICE-PREFEITO",TRUE,0,FALSE,13,39.038,0.605305514157973,0.359914812,NA,16775,0.283236994219653,1.08727331606218,0.0375529154718012,0,0,0.187910640087346,-0.135923556803846,0.371134020618557,0.0909090909090909,0.309861704403933
"1032",2012,"28398","PTB","PTB","JOYCE LAYNE MOURA DUARTE",0.238966630785791,FALSE,TRUE,-0.522066738428418,2190,1127,1063,0,0,0,0,0,NA,NA,FALSE,NA,118.012422360248,8.02364864864865,2.65263181985276,0.473684210526316,TRUE,FALSE,FALSE,28,FALSE,TRUE,5,9,"None",TRUE,0,FALSE,NA,50.294,0.454545454545455,0.368580133,0.5190071891,2926,0.345238095238095,1.06020696142992,0.0189204229271007,0,0,0,0,0.333333333333333,0.333333333333333,0.345289088438183
"1033",2008,"28410","MDB","PMDB","MELLINA TORRES FREITAS",0.543350878935346,TRUE,TRUE,0.104876353163174,12086,6412,5670,3.9715373159027,1.15447116902721,0.229166666666667,0.272727272727273,0.192307692307692,0.227272727272727,0.153846153846154,TRUE,FALSE,16.8434185901435,0.445599702933531,0.605198301387561,0.5,TRUE,FALSE,FALSE,24,TRUE,NA,NA,1,"None",TRUE,0,FALSE,1,38.812,0.0669765582046284,0.516725113,0.5924958759,20007,0.320469798657718,1.13086419753086,0.0191526407428903,-0.867201158321974,0,3.2766494920789,0,0.333333333333333,0.333333333333333,1.08553683534731
"1034",2012,"28410","MDB","PMDB","MELLINA TORRES FREITAS",0.463801274718091,FALSE,TRUE,-0.0645530315411015,14362,7584,6778,0.835538225873834,0.094077637628814,0,0,0,0,0,FALSE,NA,28.3491561181435,3.9715373159027,1.15447116902721,0.229166666666667,TRUE,TRUE,FALSE,28,TRUE,NA,NA,5,"PREFEITO",TRUE,0,FALSE,5,38.812,0.0669765582046284,0.516725113,0.5924958759,20007,0.320469798657718,1.11891413396282,0.0868213841690841,0,0,-0.0534585087270432,0.295072292711714,0.327586206896552,0.181818181818182,0.736880111409693
"1035",2016,"28410","PP","PP","MARISTELA SENA DIAS",0.505810129357597,TRUE,TRUE,0.0197325147993861,17213,8966,8247,15.9182013594376,-6.34987121497293,0,0,0,0,0,NA,NA,40.0401516841401,7.86798496031193,-2.88590351260531,0,TRUE,FALSE,TRUE,56,FALSE,TRUE,17,17,"VEREADOR",FALSE,1,FALSE,17,38.812,0.0669765582046284,0.516725113,0.5924958759,20007,0.320469798657718,1.08718321813993,0.0242669362992922,-0.33459736783404,0.485024857523948,0,-6.50029870466284,0.346666666666667,0.454545454545455,1.76608607718035
"1036",2004,"28436","PSDB","PSDB","MARIA APARECIDA FERREIRA RODRIGUES SILVA",0.523663899810689,TRUE,TRUE,0.0473277996213776,8614,4191,4423,1.16090085906664,0.402119179946607,0.5,0.25,0.666666666666667,0,0,TRUE,FALSE,14.7936053447864,12.1623351683523,6.34458272238141,0.578947368421053,FALSE,FALSE,FALSE,53,NA,TRUE,5,5,"None",TRUE,0,TRUE,NA,51.033,0.117758281651792,0.326658866,0.4876761004,13222,0.17536231884058,0.947546913859372,0.0144544332804513,0,0,0.402119179946607,0,0.128205128205128,0.111111111111111,0.721226223854091
"1037",2008,"28436","MDB","PMDB","MARIA APARECIDA FERREIRA RODRIGUES SILVA",0.293609671848014,FALSE,TRUE,-0.211106682609273,9826,4744,5082,0.814166497048646,0.759052384071547,0.375,0.5,0.333333333333333,0.5,0.333333333333333,FALSE,FALSE,28.8785834738617,8.01021592755979,2.58874337108905,0.231884057971014,FALSE,TRUE,FALSE,57,NA,NA,NA,9,"PREFEITO",TRUE,0,FALSE,1,51.033,0.117758281651792,0.326658866,0.4876761004,13222,0.17536231884058,0.93349075167257,0.016334200636022,0,0,0.941805652061669,0,0.333333333333333,0.111111111111111,0.979663536247551
"1038",2016,"28436","MDB","PMDB","MARIA APARECIDA FERREIRA RODRIGUES SILVA",0.507138263665595,TRUE,TRUE,0.0352411575562701,9693,4857,4836,1.65067574538327,1.65783594423336,0,0,0,0,0,NA,NA,54.9722050648548,0.598014591556034,0.72407567054248,0,FALSE,FALSE,FALSE,65,NA,NA,NA,17,"PREFEITO",TRUE,0,FALSE,13,51.033,0.117758281651792,0.326658866,0.4876761004,13222,0.17536231884058,1.00434243176179,0.0381182877023143,0,0,1.65783594423336,0,0.351351351351351,0.333333333333333,2.79032944089473
"1039",2012,"28479","PSC","PSC","JOSELITA CAMILA BIANOR FARIAS",0.399547255234861,TRUE,TRUE,0.0199962271269572,5950,3016,2934,0.672268907563025,0.690929900788162,0,0,0,0,0,FALSE,NA,97.4801061007958,1.54990700557967,1.84358762382574,0.2,TRUE,FALSE,TRUE,30,TRUE,FALSE,1,5,"None",TRUE,0,FALSE,9,51.803,0.507716350849775,0.316594134,0.5390036161,10238,0.299559471365639,1.02794819359237,0.0464711729622266,0,0,0.690929900788162,0,0.350877192982456,0.333333333333333,1.09671286863112
"1040",2016,"28517","PROS","PROS","CELIA LUCIA COSTA LAURINDO",0.363341127565601,FALSE,TRUE,-0.214990906729021,9606,4908,4698,0.312304809494066,0.221964088136137,0,0,0,0,0,NA,NA,52.9747351263244,1.27802951086325,0.299392850103223,0.0909090909090909,TRUE,FALSE,FALSE,66,TRUE,TRUE,3,9,"VICE-PREFEITO",TRUE,0,FALSE,9,46.269,0.516635859519408,0.363324948,0.5680886622,11902,0.200980392156863,1.04469987228608,0.0139664804469274,0,0,0,0.221964088136137,0.391304347826087,0,0.285456262910408
"1041",2004,"28533","MDB","PMDB","VANIA OITICICA PINTO GUEDES DE PAIVA",0.536620282883811,TRUE,TRUE,0.191061100612724,44673,23136,21504,0.291003514427059,0.155910393202924,0.384615384615385,0.4,0.375,0.4,0.375,NA,NA,13.2261410788382,0.446309024368473,0.311944637595713,0.533333333333333,TRUE,FALSE,TRUE,50,FALSE,NA,NA,5,"None",FALSE,1,FALSE,1,26.986,0.798576227803551,0.563222672,0.6129231567,62510,0.35253227408143,1.07589285714286,0.0414513312185907,-0.043222683264177,0.139508928571429,0.155910393202924,0,0.290322580645161,0.2,0.720066859448587
"1042",2008,"28550","AVANTE","PT do B","JANECLEA DOS SANTOS TENORIO",0.050761421319797,FALSE,TRUE,-0.898477157360406,4826,2365,2459,0.414421881475342,0.813338755591704,0.5,0,0.5,NA,0.5,FALSE,FALSE,26.215644820296,0.212044105173876,0.403225806451613,1,FALSE,FALSE,TRUE,29,FALSE,NA,NA,5,"None",FALSE,1,FALSE,9,49.529,0.784108804581246,0.361998621,0.4858697168,6985,0.253119429590018,0.96177307848719,0.0211196781763326,0,0,0.813338755591704,0,0.34375,0.222222222222222,1.09354009595613
"1043",2004,"28576","PSB","PSB","HERMINIA TAVARES DA SILVA",0.31578947368421,FALSE,TRUE,-0.000988386459105539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,TRUE,FALSE,TRUE,53,FALSE,NA,NA,NA,"None",TRUE,0,FALSE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",2004,"28592","PTB","PTB","RENILDE SILVA BULHOES BARROS",0.366205504406479,TRUE,TRUE,0.0448525429570183,26768,14074,12676,1.41960549910341,1.04854191564553,0.473684210526316,0.692307692307692,0.36,0.153846153846154,0.16,NA,NA,15.9158732414381,1.5811290115807,1.26357158068326,0.594594594594595,TRUE,FALSE,TRUE,57,FALSE,FALSE,1,1,"None",TRUE,0,FALSE,9,38.731,0.578353621791009,0.427707476,0.5920933363,41485,0.338211382113821,1.11028715683181,0.038921992018805,0.938307740275413,0,0.110234175370118,0.0788892395077311,0.283333333333333,0.222222222222222,1.0894714836414
"1045",2008,"28592","PTB","PTB","RENILDE SILVA BULHOES BARROS",0.475136048039032,TRUE,TRUE,0.193000562957403,28976,15345,13617,0.517669795692987,-0.0072791536024166,0.266666666666667,0.25,0.285714285714286,0.25,0.285714285714286,NA,NA,23.3300749429782,1.41960549910341,1.04854191564553,0.473684210526316,TRUE,TRUE,TRUE,61,FALSE,TRUE,5,5,"PREFEITO",TRUE,0,FALSE,5,38.731,0.578353621791009,0.427707476,0.5920933363,41485,0.338211382113821,1.12690019828156,0.0174598704590256,0,0,0.147865883533112,0,0.344262295081967,0.111111111111111,1.11278352396716
"1046",2012,"28614","PP","PP","MARIA BETANIA DA SILVA",0.444655828433068,FALSE,TRUE,-0.0887236250432376,6750,3497,3253,0,0,0,0,0,NA,NA,FALSE,NA,80.0686302545039,1.42321128218398,1.32108724332054,0.818181818181818,FALSE,FALSE,TRUE,51,FALSE,TRUE,5,9,"None",TRUE,0,FALSE,5,50.422,0.535980579157274,0.423081923,0.5215086959,11534,0.125619834710744,1.07500768521365,0.0800933125972006,0,0,0,0,0.351351351351351,0.333333333333333,1.19726915658089
"1047",2012,"28630","PDT","PDT","TERESA NEUMAN MENDONCA TOJAL MATIAS",0.466165413533835,FALSE,TRUE,-0.0674413305992254,4934,2517,2417,7.09363599513579,3.93731397699614,0,0,0,0,0,NA,NA,74.2947953913389,5.22546932455971,-1.22901557203247,0.481481481481481,FALSE,FALSE,TRUE,50,TRUE,TRUE,7,7,"None",TRUE,0,TRUE,9,43.145,0.461150969317661,0.370817486,0.5305917057,6551,0.240282685512367,1.04137360364088,0.0417039022937146,0,0,4.36748767873701,0.413736036408771,0.318181818181818,0.111111111111111,0.305894391501552
"1048",2004,"28690","PTB","PTB","VIVIANA CORREIA BRAGA",0.353650656902865,FALSE,TRUE,-0.198578505276761,18874,9047,9818,2.11931757973932,0.675947654631639,0.225,0.125,0.291666666666667,0.125,0.166666666666667,FALSE,FALSE,25.5333259644081,2.82451923076923,2.42122490747317,0.340425531914894,TRUE,FALSE,FALSE,37,FALSE,FALSE,1,1,"None",TRUE,0,TRUE,1,46.581,0.59320312764445,0.438538323,0.5335106101,29543,0.294915254237288,0.921470767977185,0.0317087492660012,0,0,0.474548127754467,0.498280600372113,0.246913580246914,NA,1.19026086262693
"1049",2012,"28690","PP","PP","MARIA DO ROZARIO DE FATIMA BRAGA CORDEIRO",0.25476847592763,FALSE,TRUE,-0.17540631708065,19009,9721,9288,0.841706560050502,-0.172170038474826,0.125,0.111111111111111,0.142857142857143,0.111111111111111,0.142857142857143,TRUE,NA,51.4350375475774,3.06103801169591,1.80321920813069,0.104477611940299,FALSE,FALSE,TRUE,60,TRUE,TRUE,5,5,"None",TRUE,0,FALSE,7,46.581,0.59320312764445,0.438538323,0.5335106101,29543,0.294915254237288,1.04661929371232,0.0357072530357729,0,-0.102870075095155,0.1268487263205,0.885305093947137,0.319587628865979,0.230769230769231,1.08687810447038
"1050",2004,"28711","MDB","PMDB","ROSIANE DOS SANTOS",0.637721194651293,TRUE,TRUE,0.275442389302586,30244,15647,14578,1.32257637878587,0.358743071947043,0.25,0.111111111111111,0.363636363636364,0.0555555555555556,0.272727272727273,TRUE,FALSE,8.81958202850387,2.29653084658478,1.75826381713404,0.257575757575758,FALSE,FALSE,FALSE,25,NA,NA,NA,1,"None",TRUE,0,FALSE,NA,32.077,0.687480565920398,0.490224555,0.5543405201,51456,0.358444714459295,1.07332967485252,0.0280266825965751,0.0685965152970229,0,0.226236541950717,0,0.290322580645161,0.1,1.14811537368134
"1051",2008,"28711","MDB","PMDB","ROSIANE SANTOS",0.498415473718719,TRUE,TRUE,0.0607219611699996,34183,17698,16469,1.52122400023403,1.16464441516297,0.173076923076923,0.117647058823529,0.2,0.117647058823529,0.171428571428571,FALSE,FALSE,20.5672957396316,1.32257637878587,0.358743071947043,0.25,FALSE,TRUE,FALSE,29,NA,NA,NA,5,"PREFEITO",TRUE,0,FALSE,NA,32.077,0.687480565920398,0.490224555,0.5543405201,51456,0.358444714459295,1.07462505313012,0.0201374848362313,-0.169510679172788,0,1.46824511951661,0,0.311320754716981,0.0769230769230769,0.940426797552518
"1052",2004,"28738","PL","PL","ISABEL CRISTINA SOUZA CHAVES",0.438100050530571,FALSE,TRUE,-0.123799898938858,4718,2428,2287,1.27172530733362,-1.62205402788773,0.166666666666667,0.2,0,0.2,0,TRUE,FALSE,11.5321252059308,4.78142076502732,3.25316366324585,0.380952380952381,FALSE,FALSE,FALSE,40,FALSE,NA,NA,NA,"VEREADOR",TRUE,0,TRUE,3,38.446,0.297610921501706,0.379419665,0.5599527839,5860,0.308270676691729,1.06165282028859,0.0238859180035651,-0.411861614497529,0,-1.2101924133902,0,0.28099173553719,0.222222222222222,0.862753485472564
"1053",2008,"28738","PTB","PTB","JOSELITA CAMILA BIANOR FARIAS",0.291666666666667,FALSE,TRUE,-0.0140243902439024,5844,3011,2831,1.71115674195756,1.47627778564432,0.3,0.333333333333333,0.285714285714286,0.333333333333333,0.285714285714286,FALSE,FALSE,48.4888741281966,2.11954217888936,2.67430912780424,0.2,FALSE,FALSE,TRUE,26,FALSE,FALSE,1,1,"None",TRUE,0,FALSE,9,38.446,0.297610921501706,0.379419665,0.5599527839,5860,0.308270676691729,1.06358177322501,0.019629225736096,0,0,2.20385842984061,0,0.333333333333333,0.111111111111111,0.752586781706151
"1054",2016,"28770","PMN","PMN","MARLEIDE DE OLIVEIRA ARAUNA",0.214303451701018,FALSE,TRUE,-0.326297491929476,9916,5274,4642,0.100847115772489,-0.189609404626469,0,0,0,0,NA,NA,NA,86.841107318923,0.222098833981122,0.0287793075886824,0,TRUE,FALSE,FALSE,26,FALSE,FALSE,1,13,"VEREADOR",TRUE,0,TRUE,13,22.99,0.794504181600956,0.44348094,0.655624721,12555,0.313063063063063,1.1361482119776,0.0168898356664638,-0.189609404626469,0,0,0,0.351851851851852,0.333333333333333,1.50350718208809
"1055",2004,"28835","PSB","PSB","ROSA MARIA TENORIO NETO",0.427922281416484,FALSE,TRUE,-0.13608586649953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,TRUE,FALSE,TRUE,54,FALSE,NA,NA,NA,"None",TRUE,0,TRUE,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056",2008,"28835","MDB","PMDB","ROSA MARIA TENORIO NETO MELRO",0.40925430210325,FALSE,TRUE,-0.181491395793499,18152,8932,9217,0.605993829881005,0.972994711139743,0.363636363636364,0,0.4,0,0.4,FALSE,FALSE,27.653381101657,1.38113252867351,1.51944224645209,0.478260869565217,TRUE,FALSE,TRUE,58,FALSE,NA,NA,1,"None",TRUE,0,TRUE,9,53.13,0.304236528862153,0.362874594,0.5116972652,23439,0.260096930533118,0.969078875990018,0.00906298003072197,0,0,1.08148988310459,0,0.327868852459016,0.272727272727273,1.5399640261309
"1057",2012,"28835","DEM","DEM","MARIA DA CONCEICAO TEXEIRA TAVARES",0.967349361828436,TRUE,TRUE,0.934698723656872,15073,7736,7337,3.84794002521064,-0.0616994313786039,0.0172413793103448,0,0.0357142857142857,0,0,NA,NA,54.9379524301965,0.936535918907007,-0.580556061806974,0.0588235294117647,TRUE,FALSE,TRUE,46,FALSE,TRUE,5,5,"VEREADOR",TRUE,0,FALSE,1,53.13,0.304236528862153,0.362874594,0.5116972652,23439,0.260096930533118,1.05438189995911,0.0204401148125598,0,0,1.86049684568264,0.164414361400667,0.32258064516129,0.0909090909090909,0.694656468000846
"1058",2016,"28916","MDB","PMDB","JEANE OLIVEIRA MOURA SILVA CHAGAS",0.58480385008021,TRUE,TRUE,0.16960770016042,8743,4507,4236,1.60128102481986,0.557311645948711,0,0,0,0,0,NA,NA,72.5538051919237,1.33031794598909,1.71462014383632,0.1,TRUE,FALSE,TRUE,37,FALSE,NA,NA,13,"None",TRUE,0,FALSE,13,49.843,0.287419651056015,0.340375398,0.4830676893,11979,0.258267716535433,1.06397544853636,0.0175286358903159,0,0,0,0.557311645948711,0.347826086956522,0.444444444444444,1.52756158244778
"1059",2008,"28932","PT","PT","MARIA JOSE ELIAS DOS SANTOS",0.337921404348693,FALSE,TRUE,-0.324157191302613,28957,14392,14550,0.276271713229962,0.411616610220646,0.5,1,0.428571428571429,1,0.428571428571429,NA,NA,14.7998888271262,0.387341674090715,0.44681666065925,0.3,TRUE,FALSE,FALSE,41,FALSE,FALSE,1,13,"None",TRUE,0,FALSE,1,40.566,0.809034462189203,0.49581908,0.5787431314,36881,0.265288544358312,0.98914089347079,0.00639506036716467,0,0.0687285223367698,0.342888087883876,0,0.326086956521739,0.153846153846154,0.965960946701617
"1060",2012,"30031","MDB","PMDB","ANTONIA LUCIANA DA COSTA OLIVEIRA",0.486023206751055,FALSE,TRUE,-0.0116033755274261,17792,8830,8957,0.168615107913669,0.110038764546504,0.333333333333333,1,0,1,0,NA,NA,77.8029445073613,2.71829211695286,1.45297295257173,0.292682926829268,FALSE,FALSE,TRUE,44,FALSE,NA,NA,13,"None",TRUE,0,FALSE,5,39.5,0.632332734383258,0.49249592,0.6088059077,18922,0.299410029498525,0.985821145472815,0.0415762230756387,0,0,0,0.333327812218716,0.307692307692308,0.272727272727273,0.910013321114103
"1061",2012,"30058","MDB","PMDB","CORDELIA TORRES DE ALMEIDA",0.315406889665502,FALSE,TRUE,-0.340489266100849,72294,37719,34492,0.650123108418403,0.696586002456313,0.0212765957446809,0,0.0285714285714286,0,0.0285714285714286,TRUE,NA,29.9053527399984,0.854922675297315,0.620909627505131,0.125,TRUE,FALSE,TRUE,38,TRUE,NA,NA,9,"None",TRUE,0,FALSE,9,20.567,0.9410485021398,0.447539346,0.5699803425,84120,0.49527027027027,1.0935579264757,0.123351111696407,0,0,0.703254699616745,0.546664066950866,0.319767441860465,0,0.250263807618704
"1062",2016,"30058","MDB","PMDB","CORDELIA TORRES DE ALMEIDA",0.375757004056221,FALSE,TRUE,-0.0855768323743044,76567,40221,36269,0.901171522979874,0.329419445830007,0,0,0,0,0,NA,NA,33.987220606151,0.650123108418403,0.696586002456313,0.0212765957446809,TRUE,FALSE,TRUE,42,TRUE,NA,NA,13,"None",TRUE,0,FALSE,13,20.567,0.9410485021398,0.447539346,0.5699803425,84120,0.49527027027027,1.10896357771099,0.137279079325935,0,0.186622965300535,-0.0221535124012085,0.16494999293068,0.31974921630094,0.117647058823529,1.6371796226723
"1063",2008,"30694","PP","PP","NEONE SIMOES BARBOZA CORDEIRO",0.487704918032787,TRUE,TRUE,0.0191256830601093,4299,2151,2145,0.930448941614329,-0.928499673269548,0.25,0.333333333333333,0,0.333333333333333,0,TRUE,FALSE,89.7257089725709,4.37716578515411,-1.92397335810529,0.416666666666667,TRUE,FALSE,TRUE,46,TRUE,FALSE,1,13,"None",TRUE,0,FALSE,20,27.96,0.678136580201165,0.390493879,0.4503119851,7556,0.335016835016835,1.0027972027972,0.134841110793015,0,0,0.0039012591313845,0,0.358974358974359,0.111111111111111,0.100558659217877
"1064",2012,"30694","PP","PP","NEONE SIMOES BARBOZA CORDEIRO",0.446212121212121,FALSE,TRUE,-0.107575757575758,5143,2543,2597,0,0,0,0,0,NA,NA,FALSE,NA,110.892646480535,0.930448941614329,-0.928499673269548,0.25,TRUE,TRUE,TRUE,50,TRUE,TRUE,5,17,"PREFEITO",TRUE,0,FALSE,24,27.96,0.678136580201165,0.390493879,0.4503119851,7556,0.335016835016835,0.979206777050443,0.479020979020979,0,0,0,0,0.363636363636364,0.111111111111111,0.471062271062271
